price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
"₦ 7,592,000",Petrol,Automatic,Acura,MDX,2008,Silver,Local Used,165182,3700,Registered,Imported,Acura MDX 2008 Silver,,,,,,
"₦ 23,400,000",Petrol,Automatic,Lexus,RX 350,2011,Silver,Foreign Used,255046,3500,Imported,Imported,Lexus RX 350 2011 Silver,,,,,,
"₦ 10,500,000",Petrol,CVT,Honda,Pilot,2009,Black,Local Used,192371,3500,Registered,Registered,Honda Pilot 2009 Black,,,,,,Rivers
"₦ 13,650,000",Petrol,Automatic,Toyota,Avensis,2013,White,Local Used,167607,2500,Registered,Registered,Toyota Avensis 2013 White,,,,,,LAGOS
"₦ 3,640,000",Petrol,Manual,Peugeot,406,2003,Blue,Local Used,278135,1800,Registered,Registered,Peugeot 406 2003 Blue,,,,,,
"₦ 9,420,000",Petrol,Automatic,Mercedes-Benz,M Class,2010,Gray,Local Used,79995,3500,Registered,Registered,Mercedes-Benz M Class 2010 Gray,,,,,,ABUJA
"₦ 6,300,000",Petrol,Automatic,Peugeot,407,2002,Gray,Local Used,746646,2000,Registered,Imported,Peugeot 407 2002 Gray,,,,,,Lagos
"₦ 3,640,000",Petrol,Automatic,Toyota,Sienna,2000,Green,Local Used,163702,3800,Registered,Registered,Toyota Sienna CE & 1 hatch 2000 Green,CE & 1 hatch,Front Wheel,7,6,194,LAGOS
"₦ 5,200,000",Petrol,Automatic,Nissan,Almera,2005,Gray,Local Used,135683,1800,Registered,Registered,Nissan Almera 2005 Gray,,,,,,Lagos
"₦ 4,680,000",Petrol,Automatic,Toyota,Camry,2005,Gold,Local Used,244592,3000,Registered,Imported,Toyota Camry 2005 Gold,,,,,,
"₦ 3,120,000",Petrol,Automatic,Honda,Accord,2004,Black,Local Used,,2400,Registered,Registered,Honda Accord 2004 Black,,,,,,
"₦ 3,675,000",Petrol,Automatic,Toyota,Camry,2003,Green,Local Used,345284,2400,Registered,Registered,Toyota Camry 2003 Green,,,,,,ABUJA
"₦ 22,500,000",Petrol,Automatic,Mercedes-Benz,M Class,2013,White,Local Used,170469,3500,Registered,Imported,Mercedes-Benz M Class ML 350 4Matic 2013 White,ML 350 4Matic,All Wheel,5,6,302,
"₦ 22,360,000",Petrol,Automatic,Lexus,RX 350,2010,Gray,Foreign Used,259238,3500,Imported,Imported,Lexus RX 350 2010 Gray,,,,,,
"₦ 16,640,000",Petrol,Automatic,Mercedes-Benz,M Class,2011,White,Local Used,94715,3500,Registered,Imported,Mercedes-Benz M Class 2011 White,,,,,,
"₦ 5,200,000",Petrol,Automatic,Toyota,Camry,2004,Gray,Local Used,158839,2500,Registered,Registered,Toyota Camry 2004 Gray,,,,,,Lagos
"₦ 6,552,000",Petrol,Automatic,Lexus,ES,2004,Gray,Local Used,178995,3300,Registered,Registered,Lexus ES 2004 Gray,,,,,,
"₦ 7,245,000",Petrol,Automatic,Toyota,RAV4,2007,Gray,Local Used,177112,3500,Registered,Registered,Toyota RAV4 2007 Gray,,,,,,LAGOS
"₦ 8,840,000",Petrol,Automatic,Lexus,RX,2006,Black,Local Used,59232,3500,Registered,Registered,Lexus RX 2006 Black,,,,,,Lagos
"₦ 5,928,000",Petrol,Automatic,Lexus,ES,2003,Silver,Local Used,214457,3300,Registered,Registered,Lexus ES 2003 Silver,,,,,,
"₦ 4,680,000",Petrol,Automatic,Toyota,Camry,2003,Black,Local Used,407909,2400,Registered,Registered,Toyota Camry 2003 Black,,,,,,ABIA
"₦ 8,925,000",Petrol,Automatic,Mercedes-Benz,M Class,2009,Blue,Local Used,179756,3500,Registered,Imported,Mercedes-Benz M Class 2009 Blue,,,,,,Lagos
"₦ 9,360,000",Petrol,Automatic,Toyota,Corolla,2010,Blue,Local Used,115764,1800,Registered,Registered,Toyota Corolla 2010 Blue,Base 4dr Sedan (1.8L 4cyl 5M),Front,5,4,132,RIVERS STATE
"₦ 16,537,500",Petrol,Automatic,Nissan,Quest,2014,Silver,Foreign Used,190663,3500,Imported,Imported,Nissan Quest 2014 Silver,,,,,,
"₦ 9,975,000",Petrol,Automatic,Mercedes-Benz,E350,2010,Black,Local Used,81362,3500,Registered,Imported,Mercedes-Benz E350 2010 Black,,,,,,
"₦ 32,550,000",Petrol,Automatic,Mercedes-Benz,C300,2018,White,Foreign Used,42626,2000,Imported,Imported,Mercedes-Benz C300 2018 White,,,,,,
"₦ 15,808,000",Petrol,Automatic,Toyota,Avalon,2013,White,Local Used,113929,3500,Registered,Registered,Toyota Avalon 2013 White,,,,,,ABUJA
"₦ 7,140,000",Petrol,Automatic,Lexus,IS,2008,Black,Local Used,241140,2500,Registered,Registered,Lexus IS 2008 Black,,,,,,LAGOS
"₦ 7,560,000",Petrol,Automatic,Mercedes-Benz,GL-Class,2008,Black,Local Used,110767,4600,Registered,Registered,Mercedes-Benz GL-Class 2008 Black,,,,,,ABUJA
"₦ 4,680,000",Petrol,Automatic,Honda,Accord,2006,Gray,Local Used,347842,2400,Registered,Registered,Honda Accord 2006 Gray,,,,,,Abuja
"₦ 11,440,000",Petrol,Automatic,Honda,Accord,2008,Black,Foreign Used,157839,2400,Imported,Imported,Honda Accord 2008 Black,,,,,,
"₦ 7,800,000",Petrol,Automatic,Toyota,Corolla,2009,Red,Local Used,15258,1800,Registered,Imported,Toyota Corolla 2009 Red,,,,,,DELTA
"₦ 11,960,000",Petrol,Automatic,Toyota,Highlander,2008,Gray,Local Used,138318,3500,Registered,Imported,Toyota Highlander 2008 Gray,,,,,,
"₦ 3,675,000",Petrol,Automatic,Toyota,Camry,2005,Gold,Local Used,263751,2400,Registered,Registered,Toyota Camry 2005 Gold,,,,,,Abia
"₦ 6,615,000",Petrol,Automatic,Toyota,Camry,2010,White,Local Used,227332,2400,Registered,Registered,Toyota Camry 2010 White,,,,,,LAGOS
"₦ 3,570,000",Petrol,Automatic,Mercedes-Benz,S-Class,2001,Gray,Local Used,215234,4300,Registered,Registered,Mercedes-Benz S-Class S 430 L (V220) 2001 Gray,S 430 L (V220),Rear Wheel,5,8,279,
"₦ 5,250,000",Petrol,Automatic,Toyota,Sienna,2006,Gold,Local Used,141293,3300,Registered,Registered,Toyota Sienna 2006 Gold,,,,,,LAGOS
"₦ 18,620,000",Petrol,Automatic,Toyota,Corolla,2015,Red,Foreign Used,80246,1800,Imported,Imported,Toyota Corolla 2015 Red,,,,,,
"₦ 47,250,000",Petrol,Automatic,Lexus,RX 350,2016,Red,Foreign Used,56362,3500,Imported,Imported,Lexus RX 350 2016 Red,,,,,,
"₦ 87,210,375",Petrol,Automatic,Mercedes-Benz,GLE-Class,2020,Gray,Foreign Used,134563,2000,Imported,Imported,Mercedes-Benz GLE-Class GLE 350 2020 Gray,GLE 350,Rear Wheel,5,4,255,
"₦ 14,248,000",Petrol,Automatic,Mercedes-Benz,C300,2011,Black,Foreign Used,221262,3000,Imported,Imported,Mercedes-Benz C300 2011 Black,,,,,,
"₦ 36,400,000",Petrol,Automatic,Land Rover,Range Rover,2014,Black,Local Used,148759,3000,Registered,Imported,Land Rover Range Rover 2014 Black,,,,,,
"₦ 4,935,000",Petrol,Manual,Peugeot,206,2005,Blue,Foreign Used,163499,1600,Imported,Imported,Peugeot 206 1.6 HDI 2005 Blue,1.6 HDI,Front Wheel,5,4,109,
"₦ 12,480,000",Petrol,Automatic,Ford,Explorer,2014,Black,Local Used,78103,3500,Registered,Brand new,Ford Explorer 2014 Black,,,,,,
"₦ 15,600,000",Petrol,Automatic,Mercedes-Benz,E350,2012,Black,Local Used,231624,3500,Registered,Imported,Mercedes-Benz E350 2012 Black,,,,,,
"₦ 12,600,000",Petrol,Automatic,Mercedes-Benz,GLK-Class,2010,Black,Foreign Used,402735,3500,Imported,Imported,Mercedes-Benz GLK-Class 2010 Black,,,,,,
"₦ 5,985,000",Petrol,Automatic,Toyota,Camry,2007,Gray,Local Used,165623,2400,Registered,Registered,Toyota Camry 2007 Gray,LE 4dr Sedan (2.4L 4cyl 5A),Front,5,4,158,
"₦ 7,854,000",Petrol,Automatic,Toyota,Matrix,2006,Blue,Foreign Used,393168,1800,Imported,Imported,Toyota Matrix 2006 Blue,,,,,,
"₦ 7,854,000",Petrol,Automatic,Toyota,Matrix,2006,Blue,Foreign Used,393168,1800,Imported,Imported,Toyota Matrix 2006 Blue,,,,,,
"₦ 10,500,000",Petrol,Automatic,Land Rover,Range Rover,2006,Black,Local Used,98763,4200,Registered,Imported,Land Rover Range Rover 2006 Black,,,,,,LAGOS
"₦ 4,935,000",Petrol,Automatic,Ford,Edge,2010,Gray,Local Used,218955,3500,Registered,Imported,Ford Edge 2010 Gray,,,,,,
"₦ 7,770,000",Petrol,Automatic,Dodge,Caravan,2011,Green,Local Used,114926,3600,Registered,Registered,Dodge Caravan 2011 Green,,,,,,Lagos
"₦ 4,704,000",Petrol,Automatic,Toyota,Corolla,2006,White,Local Used,482800,1800,Registered,Registered,Toyota Corolla 2006 White,,,,,,
"₦ 9,450,000",Petrol,Automatic,GMC,Acadia,2009,Blue,Local Used,270716,3600,Registered,Registered,GMC Acadia 2009 Blue,,,,,,
"₦ 5,220,000",Petrol,Automatic,Honda,Accord,2008,White,Local Used,267483,2400,Registered,Imported,Honda Accord 2008 White,,,,,,LAGOS
"₦ 3,952,000",Petrol,Automatic,Acura,MDX,2003,Blue,Local Used,247799,3500,Registered,Registered,Acura MDX 2003 Blue,,,,,,LAGOS
"₦ 5,250,000",Petrol,Automatic,Lexus,ES,2002,Black,Local Used,192492,3000,Registered,Registered,Lexus ES 2002 Black,,,,,,LAGOS
"₦ 50,925,000",Petrol,Automatic,Lexus,GX,2018,Black,Local Used,55009,4600,Registered,Imported,Lexus GX 2018 Black,,,,,,Lagos
"₦ 10,500,000",Petrol,Automatic,Toyota,Camry,2013,Black,Local Used,110143,2500,Registered,Registered,Toyota Camry 2013 Black,,,,,,
"₦ 8,320,000",Petrol,Automatic,Toyota,Corolla,2009,White,Local Used,181394,1800,Registered,Imported,Toyota Corolla 2009 White,,,,,,
"₦ 5,200,000",Petrol,Automatic,Lexus,RX,2001,Silver,Local Used,154082,3000,Registered,Imported,Lexus RX 2001 Silver,,,,,,
"₦ 9,360,000",Petrol,Automatic,Acura,MDX,2008,Black,Local Used,11336,3700,Registered,Imported,Acura MDX 2008 Black,,,,,,LAGOS
"₦ 9,360,000",Petrol,Automatic,Acura,MDX,2008,Black,Local Used,11336,3700,Registered,Imported,Acura MDX 2008 Black,,,,,,LAGOS
"₦ 6,240,000",Petrol,Automatic,Honda,Pilot,2003,Green,Local Used,163803,3500,Registered,Registered,Honda Pilot 2003 Green,,,,,,Owerri
"₦ 7,400,000",Petrol,Automatic,Lexus,GX,2004,Black,Local Used,163289,4700,Registered,Imported,Lexus GX 2004 Black,,,,,,
"₦ 31,200,000",Petrol,Automatic,Honda,Accord,2018,Black,Foreign Used,39884,1500,Imported,Imported,Honda Accord 2018 Black,,,,,,
"₦ 7,875,000",Petrol,Automatic,Toyota,Camry,2010,Black,Local Used,105260,2500,Registered,Registered,Toyota Camry 2010 Black,,,,,,abuja
"₦ 44,200,000",Petrol,Automatic,Mercedes-Benz,E300,2017,Red,Foreign Used,44593,2000,Imported,Imported,Mercedes-Benz E300 2017 Red,,,,,,
"₦ 35,700,000",Petrol,CVT,Mercedes-Benz,GLC-Class,2016,Black,Foreign Used,208494,,Imported,Imported,Mercedes-Benz GLC-Class 2016 Black,,,,,,
"₦ 5,767,998",Petrol,Automatic,Toyota,Camry,2007,Gray,Local Used,158354,2400,Registered,Imported,Toyota Camry 2007 Gray,,,,,,Lagos
"₦ 5,250,000",Petrol,Automatic,Honda,Element,2004,Black,Local Used,159250,2400,Registered,Registered,Honda Element 2004 Black,,,,,,Abuja
"₦ 4,680,000",Petrol,Automatic,Honda,Accord,2006,Gray,Local Used,144278,2400,Registered,Registered,Honda Accord 2006 Gray,,,,,,
"₦ 5,040,000",Petrol,Automatic,Toyota,Corolla,2006,Silver,Local Used,202202,1800,Registered,Registered,Toyota Corolla 2006 Silver,,,,,,RIVERS
"₦ 17,680,000",Petrol,Automatic,Lexus,ES,2012,Black,Local Used,55682,3500,Registered,Registered,Lexus ES 2012 Black,,,,,,
"₦ 4,011,000",Petrol,Automatic,Lexus,RX 300,2001,Black,Local Used,4650,3000,Registered,Registered,Lexus RX 300 2001 Black,,,,,,Lagos
"₦ 4,200,000",Petrol,Manual,Ford,Focus,2006,Blue,Foreign Used,206238,1600,Imported,Imported,Ford Focus 2006 Blue,,,,,,
"₦ 3,150,000",Petrol,Automatic,Toyota,Sienna,1999,Blue,Local Used,179136,3000,Registered,Registered,Toyota Sienna 1999 Blue,,,,,,LAGOS
"₦ 7,280,000",Petrol,Automatic,Toyota,Camry,2009,Gold,Local Used,254356,2400,Registered,Imported,Toyota Camry 2009 Gold,,,,,,
"₦ 93,712,500",Petrol,Automatic,Mercedes-Benz,GLE-Class,2021,Black,Foreign Used,126344,2000,Imported,Imported,Mercedes-Benz GLE-Class GLE 350 2021 Black,GLE 350,Rear Wheel,5,4,255,
"₦ 16,120,000",Petrol,Automatic,Toyota,Highlander,2008,Black,Local Used,213327,3500,Registered,Registered,Toyota Highlander 2008 Black,,,,,,
"₦ 5,709,600",Petrol,Automatic,Toyota,Corolla,2004,Gold,Local Used,254264,1800,Registered,Registered,Toyota Corolla 2004 Gold,,,,,,Lagos
"₦ 72,800,000",Petrol,Automatic,Toyota,Land Cruiser,2013,Black,Local Used,243644,5700,Registered,Registered,Toyota Land Cruiser 2013 Black,,,,,,
"₦ 6,552,000",Petrol,Automatic,Toyota,Sienna,2004,Silver,Local Used,305837,3300,Registered,Registered,Toyota Sienna 2004 Silver,,,,,,LAGOS
"₦ 83,200,000",Petrol,Automatic,Lexus,RX 350,2016,Blue,Local Used,103593,3500,Registered,Imported,Lexus RX 350 2016 Blue,,,,,,
"₦ 27,040,000",Petrol,Automatic,Toyota,Highlander,2016,Red,Local Used,90576,3500,Registered,Registered,Toyota Highlander 2016 Red,,,,,,
"₦ 8,925,000",Petrol,Automatic,Ford,E-250,2010,White,Local Used,540002,4600,Registered,Imported,Ford E-250 2010 White,,,,,,
"₦ 18,720,000",Petrol,Automatic,Honda,Accord Crosstour,2015,Black,Foreign Used,145270,3500,Imported,Imported,Honda Accord Crosstour 2015 Black,,,,,,
"₦ 15,400,000",Petrol,Automatic,Lexus,RX 350,2010,Silver,Local Used,341735,3500,Registered,Imported,Lexus RX 350 2010 Silver,,,,,,
"₦ 9,450,000",Petrol,Automatic,Ford,Edge,2012,Red,Foreign Used,160291,3500,Imported,Imported,Ford Edge 2012 Red,,,,,,
"₦ 32,130,000",Petrol,Automatic,Honda,Civic,2023,White,Foreign Used,101679,1500,Imported,Imported,Honda Civic 2023 White,,,,,,
"₦ 7,875,000",Petrol,Automatic,Nissan,Sentra,2007,Gray,Foreign Used,148114,2000,Imported,Imported,Nissan Sentra 2007 Gray,,,,,,
"₦ 8,320,000",Petrol,Automatic,Mercedes-Benz,C300,2008,White,Local Used,213843,3000,Registered,Imported,Mercedes-Benz C300 2008 White,Luxury Sedan AWD (3.0L 6cyl 7A),All Wheel,5,6,228,KADUNA
"₦ 8,320,000",Petrol,Automatic,Mercedes-Benz,C300,2008,White,Local Used,213843,3000,Registered,Imported,Mercedes-Benz C300 2008 White,Luxury Sedan AWD (3.0L 6cyl 7A),All Wheel,5,6,228,KADUNA
"₦ 10,500,000",Petrol,Automatic,Toyota,Sienna,2005,Silver,Foreign Used,128875,,Imported,Imported,Toyota Sienna 2005 Silver,,,,,,
"₦ 8,840,000",Petrol,Automatic,Honda,Pilot,2011,Silver,Local Used,151113,3500,Registered,Imported,Honda Pilot 2011 Silver,,,,,,
"₦ 29,400,000",Petrol,Automatic,Mercedes-Benz,C-Class,2015,Blue,Foreign Used,192615,2000,Imported,Imported,Mercedes-Benz C-Class 2015 Blue,,,,,,
"₦ 9,880,000",Petrol,Automatic,Toyota,RAV4,2009,Silver,Local Used,52649,3500,Registered,Registered,Toyota RAV4 2009 Silver,,,,,,RIVER'S
"₦ 11,440,000",Petrol,Automatic,Honda,Accord,2013,Black,Local Used,147814,2400,Registered,Registered,Honda Accord 2013 Black,Sport 4dr Sedan FWD (2.4L 4cyl 2A),Front Wheel,5,4,185,RIVERS
"₦ 9,125,000",Petrol,Automatic,Toyota,Avalon,2008,White,Foreign Used,477244,3500,Imported,Imported,Toyota Avalon 2008 White,,,,,,
"₦ 3,120,000",Petrol,Automatic,Honda,Accord,2003,Gray,Local Used,502777,2400,Registered,Registered,Honda Accord 2003 Gray,,,,,,OGUN
"₦ 3,536,000",Petrol,Automatic,Toyota,Sienna,2000,Gold,Local Used,432297,3000,Registered,Registered,Toyota Sienna 2000 Gold,,,,,,ABUJA
"₦ 3,640,000",Petrol,Automatic,Toyota,Camry,2002,Blue,Local Used,315310,2200,Registered,Registered,Toyota Camry 2002 Blue,,,,,,ABUJA
"₦ 16,800,000",Petrol,Automatic,Toyota,Camry,2015,White,Foreign Used,216801,2500,Imported,Imported,Toyota Camry 2015 White,,,,,,
"₦ 3,796,000",Petrol,Automatic,Nissan,Almera,2005,Gray,Local Used,165525,1600,Registered,Imported,Nissan Almera 2005 Gray,,,,,,
"₦ 7,592,000",Petrol,Automatic,Toyota,Camry,2009,Black,Local Used,157811,2400,Registered,Registered,Toyota Camry 2009 Black,,,,,,Lagos
"₦ 20,265,000",Petrol,Automatic,Toyota,RAV4,2013,Burgandy,Foreign Used,47115,,Imported,Imported,Toyota RAV4 2013 Burgandy,,,,,,
"₦ 16,957,500",Petrol,Automatic,Toyota,Venza,2009,White,Foreign Used,316248,3500,Imported,Imported,Toyota Venza 2009 White,,,,,,
"₦ 5,985,000",Petrol,Automatic,Lexus,ES,2005,White,Local Used,216264,3300,Registered,Registered,Lexus ES 2005 White,,,,,,Lagos
"₦ 21,525,000",Petrol,Automatic,Toyota,Sienna,2017,Gray,Foreign Used,452454,3500,Imported,Imported,Toyota Sienna 2017 Gray,XLE 7 Passenger (3.5L 6cyl 8A),All Wheel,7,6,296,
"₦ 34,650,000",Petrol,Automatic,Lexus,LX,2010,Black,Local Used,106372,5700,Registered,Imported,Lexus LX 2010 Black,,,,,,
"₦ 5,302,500",Petrol,Automatic,Toyota,Sienna,2004,Gold,Local Used,312535,3300,Registered,Registered,Toyota Sienna LE FWD (3.3L V6 5A) 2004 Gold,LE FWD (3.3L V6 5A),Front Wheel,7,6,230,LAGOS
"₦ 35,360,000",Petrol,Automatic,Honda,Accord,2021,White,Foreign Used,44655,1500,Imported,Imported,Honda Accord 2021 White,,,,,,
"₦ 14,700,000",Petrol,Automatic,Toyota,Corolla,2015,Silver,Foreign Used,64915,1800,Imported,Imported,Toyota Corolla 2015 Silver,,,,,,
"₦ 13,520,000",Petrol,Automatic,Land Rover,Range Rover Sport,2010,Black,Local Used,327677,5000,Registered,Imported,Land Rover Range Rover Sport HSE 4x4 (5.0L 8cyl 6A) 2010 Black,HSE 4x4 (5.0L 8cyl 6A),All Wheel,5,8,380,
"₦ 29,120,000",Petrol,Automatic,Lexus,RX 350,2015,Gray,Foreign Used,86680,3500,Imported,Imported,Lexus RX 350 2015 Gray,,,,,,
"₦ 17,850,000",Petrol,Automatic,Toyota,Venza,2009,White,Foreign Used,164168,3500,Imported,Imported,Toyota Venza 2009 White,,,,,,
"₦ 46,800,000",Petrol,Automatic,Toyota,Highlander,2017,Silver,Foreign Used,91537,3500,Imported,Imported,Toyota Highlander 2017 Silver,,,,,,
"₦ 8,840,000",Petrol,Automatic,Toyota,Corolla,2011,Black,Local Used,183157,1800,Registered,Imported,Toyota Corolla 2011 Black,,,,,,Lagos
"₦ 9,880,000",Petrol,Automatic,Lexus,RX 350,2008,Silver,Local Used,254538,3500,Registered,Imported,Lexus RX 350 2008 Silver,,,,,,LAGOS
"₦ 5,460,000",Petrol,Automatic,Toyota,Highlander,2003,Red,Local Used,136831,3000,Registered,Registered,Toyota Highlander 2003 Red,,,,,,LAGOS
"₦ 3,848,000",Petrol,Automatic,Honda,Accord,2006,Black,Local Used,226936,2400,Registered,Registered,Honda Accord 2006 Black,,,,,,Lagos
"₦ 7,875,000",Petrol,Automatic,Toyota,Camry,2011,Gold,Local Used,110329,2500,Registered,Imported,Toyota Camry 2011 Gold,,,,,,LAGOS
"₦ 13,650,000",Petrol,Automatic,BMW,X5,2007,Black,Local Used,81935,4800,Registered,Registered,BMW X5 2007 Black,,,,,,LAGOS
"₦ 12,600,000",Petrol,Automatic,Mercedes-Benz,CLK,2008,White,Local Used,149798,3500,Registered,Imported,Mercedes-Benz CLK 2008 White,,,,,,
"₦ 3,675,000",Petrol,Automatic,Nissan,Xterra,2000,Silver,Local Used,287138,3300,Registered,Registered,Nissan Xterra 2000 Silver,,,,,,
"₦ 9,450,000",Petrol,Automatic,Toyota,RAV4,2012,Black,Local Used,157555,3500,Registered,Imported,Toyota RAV4 2012 Black,,,,,,Lagos
"₦ 28,350,000",Petrol,Automatic,Toyota,Tacoma,2013,Red,Local Used,158991,4000,Registered,Imported,Toyota Tacoma 2013 Red,,,,,,LAGOS
"₦ 5,408,000",Petrol,Automatic,Mercedes-Benz,C230,2006,Silver,Local Used,4505,2500,Registered,Registered,Mercedes-Benz C230 2006 Silver,,,,,,
"₦ 22,880,000",Petrol,Automatic,Toyota,Highlander,2013,Black,Foreign Used,143571,3500,Imported,Imported,Toyota Highlander 2013 Black,,,,,,
"₦ 24,811,500",Petrol,Automatic,Mercedes-Benz,C300,2015,Black,Foreign Used,111701,2000,Imported,Imported,Mercedes-Benz C300 2015 Black,,,,,,
"₦ 15,600,000",Petrol,Automatic,Toyota,Corolla,2014,Blue,Foreign Used,235963,1800,Imported,Imported,Toyota Corolla 2014 Blue,,,,,,
"₦ 6,760,000",Petrol,Automatic,Lexus,ES,2006,Green,Local Used,262061,3300,Registered,Registered,Lexus ES 2006 Green,,,,,,LAGOS
"₦ 12,075,000",Petrol,Automatic,Toyota,Highlander,2010,Black,Local Used,203996,3800,Registered,Registered,Toyota Highlander SE 2010 Black,SE,Front Wheel,7,6,274,LAGOS
"₦ 18,720,000",Petrol,Automatic,Toyota,Sienna,2013,Gray,Foreign Used,267522,3500,Imported,Imported,Toyota Sienna 2013 Gray,,,,,,
"₦ 18,720,000",Petrol,Automatic,Toyota,Highlander,2010,White,Local Used,487145,3500,Registered,Registered,Toyota Highlander 2010 White,,,,,,
"₦ 13,125,000",Petrol,Automatic,Toyota,Camry,2012,Silver,Foreign Used,419247,2500,Imported,Imported,Toyota Camry 2012 Silver,,,,,,
"₦ 24,150,000",Petrol,Automatic,Toyota,Highlander,2015,Blue,Local Used,206808,3500,Registered,Imported,Toyota Highlander LE 4dr SUV (3.5L 6cyl 6A) 2015 Blue,LE 4dr SUV (3.5L 6cyl 6A),Front Wheel,8,6,270,ABUJA
"₦ 24,150,000",Petrol,Automatic,Toyota,Highlander,2015,Blue,Local Used,206808,3500,Registered,Imported,Toyota Highlander LE 4dr SUV (3.5L 6cyl 6A) 2015 Blue,LE 4dr SUV (3.5L 6cyl 6A),Front Wheel,8,6,270,ABUJA
"₦ 39,900,000",Petrol,Automatic,Lexus,RX 350,2016,Black,Local Used,186332,3500,Registered,Imported,Lexus RX 350 2016 Black,,,,,,LAGOS
"₦ 5,880,000",Petrol,Automatic,Toyota,4-Runner,2003,Black,Local Used,304149,4000,Registered,Registered,Toyota 4-Runner 2003 Black,,,,,,LAGOS
"₦ 6,760,000",Petrol,Automatic,Toyota,Camry,2007,Black,Local Used,174442,2400,Registered,Registered,Toyota Camry 2007 Black,,,,,,Abuja
"₦ 3,640,009",Petrol,Automatic,Honda,Pilot,2004,Silver,Local Used,271126,3000,Registered,Registered,Honda Pilot 2004 Silver,,,,,,
"₦ 9,450,000",Petrol,Automatic,Toyota,Sequoia,2003,Gray,Local Used,341769,4700,Registered,Imported,Toyota Sequoia 2003 Gray,,,,,,RIVERS
"₦ 5,355,000",Petrol,Automatic,Toyota,Highlander,2003,Blue,Local Used,343336,3000,Registered,Imported,Toyota Highlander Base FWD 2003 Blue,Base FWD,Front Wheel,5-7,4,160,LAGOS
"₦ 3,150,000",Petrol,Automatic,Toyota,Camry,1997,Silver,Local Used,185423,2200,Registered,Registered,Toyota Camry 1997 Silver,,,,,,
"₦ 11,980,000",Petrol,Automatic,Mercedes-Benz,C300,2010,Silver,Foreign Used,215962,3000,Imported,Imported,Mercedes-Benz C300 2010 Silver,,,,,,
"₦ 9,030,000",Petrol,Automatic,Toyota,Tundra,2005,Black,Local Used,491351,4700,Registered,Registered,Toyota Tundra 2005 Black,,,,,,Abuja
"₦ 10,500,000",Petrol,Automatic,Lexus,GS,2005,Black,Foreign Used,216314,3000,Imported,Imported,Lexus GS 2005 Black,,,,,,
"₦ 17,850,000",Petrol,Automatic,Hyundai,Santa Fe,2016,Blue,Foreign Used,136895,3300,Imported,Imported,Hyundai Santa Fe Limited AWD 2016 Blue,Limited AWD,,,,,
"₦ 11,550,000",Petrol,Automatic,Toyota,Corolla,2014,White,Local Used,134875,1800,Registered,Registered,Toyota Corolla 2014 White,,,,,,
"₦ 7,072,000",Petrol,Automatic,Toyota,Corolla,2003,Black,Local Used,1609338,1800,Registered,Registered,Toyota Corolla 2003 Black,,,,,,Lagos
"₦ 6,032,000",Petrol,Automatic,Toyota,Corolla,2002,Blue,Local Used,446805,1800,Registered,Registered,Toyota Corolla 2002 Blue,,,,,,
"₦ 3,675,000",Petrol,Automatic,Chevrolet,Venture,2003,Silver,Local Used,270143,3200,Registered,Registered,Chevrolet Venture 2003 Silver,,,,,,LAGOS
"₦ 4,200,000",Petrol,Manual,Mitsubishi,SpaceWagon,1999,Red,Local Used,203847,2800,Registered,Registered,Mitsubishi SpaceWagon 1999 Red,,,,,,LAGOS
"₦ 3,016,000",Petrol,Automatic,Honda,Accord,2003,Gold,Local Used,346637,2400,Registered,Registered,Honda Accord 2003 Gold,,,,,,Lagos
